date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,city,price_per_sqft
2014-05-07,365000.0,5.0,2.75,2410,5003,1.0,3,2008,Seattle,151.45
2014-05-07,417250.0,3.0,2.25,1606,1452,3.0,3,2009,Seattle,259.81
2014-05-07,339950.0,2.0,1.0,820,681,3.0,3,2006,Seattle,414.57
2014-05-08,615000.0,2.0,1.0,1540,6872,1.0,4,1946,Seattle,399.35
2014-05-08,403000.0,3.0,2.75,2090,8354,2.0,3,2012,Duvall,192.82
2014-05-08,980000.0,5.0,2.5,3160,11470,1.0,4,1971,Mercer Island,310.13
2014-05-08,258000.0,4.0,1.75,1730,8320,1.0,3,1977,Federal Way,149.13
2014-05-08,533000.0,3.0,1.0,1670,4080,1.0,3,1967,Seattle,319.16
2014-05-08,537500.0,4.0,2.5,2550,4630,2.0,3,2005,Sammamish,210.78
2014-05-08,830000.0,5.0,3.0,3040,9601,1.0,5,1968,Mercer Island,273.03
2014-05-08,712000.0,3.0,1.0,1250,4620,1.5,4,1900,Seattle,569.6
2014-05-08,262000.0,4.0,2.5,2020,6236,2.0,3,2002,Algona,129.7
2014-05-08,753888.0,4.0,2.5,2660,5500,2.0,3,2003,Issaquah,283.42
2014-05-08,134000.0,2.0,1.5,980,5000,2.0,3,1922,Skykomish,136.73
2014-05-08,402000.0,3.0,2.5,1960,8000,1.0,4,1977,Kirkland,205.1
2014-05-08,205000.0,2.0,1.0,720,5040,1.0,3,1955,Seattle,284.72
2014-05-08,553650.0,2.0,2.5,1360,1349,2.0,3,1997,Seattle,407.1
2014-05-08,559950.0,2.0,2.0,1870,4950,1.0,3,2006,Redmond,299.44
2014-05-08,260000.0,4.0,1.5,2130,8800,1.0,3,1962,Kent,122.07
2014-05-08,270000.0,4.0,2.5,1810,6509,2.0,3,1994,Kent,149.17
2014-05-08,295000.0,2.0,1.75,2200,89298,1.0,3,1973,Issaquah,134.09
2014-05-08,719000.0,3.0,2.5,1690,4500,1.5,4,1928,Seattle,425.44
2014-05-08,266000.0,3.0,2.5,1940,8547,1.0,3,1989,Kent,137.11
2014-05-08,325900.0,4.0,2.5,2320,6270,2.0,3,2004,Kent,140.47
2014-05-08,647500.0,4.0,1.75,2060,26036,1.0,4,1947,Normandy Park,314.32
2014-05-08,1039000.0,4.0,1.0,3410,5000,2.0,5,1910,Seattle,304.69
2014-05-08,569000.0,4.0,2.25,2250,41688,2.0,3,1980,Redmond,252.89
2014-05-08,246000.0,3.0,1.75,1390,7399,1.0,4,1975,Kent,176.98
2014-05-08,515000.0,2.0,1.0,1060,4960,1.0,3,1926,Seattle,485.85
2014-05-08,207000.0,3.0,1.0,1490,8995,1.0,4,1954,Seattle,138.93
2014-05-08,780000.0,4.0,1.75,2480,9195,1.0,3,1950,Bellevue,314.52
2014-05-08,489990.0,5.0,2.25,2440,20828,1.5,4,1975,Kent,200.82
2014-05-08,335000.0,3.0,1.5,2240,87625,1.5,2,1980,Auburn,149.55
2014-05-08,295000.0,3.0,2.5,1920,7229,2.0,3,1993,Federal Way,153.65
2014-05-08,385000.0,3.0,1.75,1890,9920,1.0,3,1944,Seattle,203.7
2014-05-08,350000.0,4.0,1.75,2250,13515,1.0,4,1940,Kent,155.56
2014-05-08,235000.0,2.0,1.0,1270,3008,1.0,4,1923,Seattle,185.04
2014-05-08,358000.0,2.0,1.5,960,1808,2.0,3,1993,Seattle,372.92
2014-05-08,716500.0,4.0,2.5,3290,6465,2.0,3,2002,Sammamish,217.78
2014-05-08,228000.0,4.0,1.75,2000,6120,1.0,3,1965,Seattle,114.0
2014-05-08,405000.0,2.0,1.0,1020,8155,1.0,4,1948,Seattle,397.06
2014-05-08,538000.0,4.0,1.75,1840,9600,1.0,3,1967,Redmond,292.39
2014-05-08,530000.0,3.0,1.75,1980,6760,1.0,4,1973,Bellevue,267.68
2014-05-08,1750000.0,6.0,3.0,3510,5760,2.5,4,1906,Seattle,498.58
2014-05-08,636000.0,2.0,1.75,1230,3600,1.5,5,1925,Seattle,517.07
2014-05-08,535000.0,4.0,2.5,2280,65836,2.0,3,2004,Woodinville,234.65
2014-05-08,1500000.0,3.0,1.75,2430,12757,1.0,4,1952,Bellevue,617.28
2014-05-08,868500.0,3.0,2.5,2920,3942,3.0,3,2008,Renton,297.43
2014-05-08,530000.0,4.0,2.75,2280,2850,1.5,4,1930,Seattle,232.46
2014-05-08,450000.0,3.0,2.0,1510,43560,1.0,3,1954,Woodinville,298.01
2014-05-08,230000.0,3.0,1.75,950,6000,1.0,3,1939,Seattle,242.11
2014-05-08,229000.0,3.0,2.5,1190,3000,2.0,3,2002,Tukwila,192.44
2014-05-08,437000.0,3.0,1.75,1310,9282,1.0,4,1976,Redmond,333.59
2014-05-08,1307000.0,5.0,3.25,2800,3200,1.5,5,1932,Seattle,466.79
2014-05-08,595000.0,3.0,2.5,1750,3354,2.0,4,1991,Kirkland,340.0
2014-05-08,660000.0,3.0,1.75,1320,5750,1.5,5,1918,Seattle,500.0
2014-05-08,347500.0,4.0,2.5,2460,7350,2.0,3,1989,Federal Way,141.26
2014-05-08,297950.0,3.0,2.0,1240,10800,1.0,3,1967,Renton,240.28
2014-05-08,245000.0,3.0,1.5,1260,7964,1.0,4,1955,Des Moines,194.44
2014-05-08,543200.0,6.0,2.25,2820,15600,1.5,5,1940,Burien,192.62
2014-05-08,1250000.0,4.0,3.25,3820,24166,2.0,4,1990,Mercer Island,327.23
2014-05-08,413450.0,3.0,2.5,1540,1614,3.0,3,2008,Seattle,268.47
2014-05-08,330000.0,2.0,2.0,1550,435600,1.5,2,1972,Snoqualmie,212.9
2014-05-08,424500.0,3.0,1.75,1460,7700,1.0,3,1979,Redmond,290.75
2014-05-08,230000.0,3.0,1.0,1390,16000,1.0,4,1960,Algona,165.47
2014-05-08,930000.0,3.0,3.25,2640,4080,2.0,3,1912,Seattle,352.27
2014-05-08,349000.0,3.0,1.75,1590,9620,1.0,3,1988,Renton,219.5
2014-05-08,835000.0,4.0,2.0,1910,6960,1.5,5,1941,Seattle,437.17
2014-05-08,988500.0,3.0,2.75,2015,16807,2.0,3,2007,Burien,490.57
2014-05-08,500000.0,3.0,1.75,1410,1197,3.0,3,2012,Seattle,354.61
2014-05-08,499000.0,2.0,1.5,1110,957,2.0,3,2005,Seattle,449.55
2014-05-08,321950.0,2.0,1.25,860,1277,2.0,3,2007,Seattle,374.36
2014-05-08,494000.0,3.0,2.5,2310,4729,2.0,3,2011,Kenmore,213.85
2014-05-08,441750.0,2.0,1.5,1020,1060,3.0,3,2008,Seattle,433.09
2014-05-08,438000.0,2.0,1.0,980,1179,2.0,3,2010,Seattle,446.94
2014-05-09,985000.0,4.0,2.25,4230,37769,2.0,3,1989,Woodinville,232.86
2014-05-09,352000.0,3.0,2.25,1640,11050,1.0,4,1972,Renton,214.63
2014-05-09,839900.0,4.0,3.5,3810,13592,1.0,3,2013,Renton,220.45
2014-05-09,765000.0,4.0,2.75,2790,10819,2.0,3,1996,Issaquah,274.19
2014-05-09,460000.0,4.0,1.75,1750,5500,1.5,5,1926,Seattle,262.86
2014-05-09,224500.0,4.0,1.0,1430,8355,1.5,4,1983,Auburn,156.99
2014-05-09,254000.0,3.0,2.5,1850,4597,2.0,3,2003,Covington,137.3
2014-05-09,255000.0,2.0,1.0,960,28717,1.0,4,1984,Vashon,265.62
2014-05-09,610000.0,3.0,3.0,2480,45302,1.0,4,1976,Woodinville,245.97
2014-05-09,920000.0,4.0,3.0,3750,11025,2.0,3,1976,Sammamish,245.33
2014-05-09,402500.0,4.0,2.5,2600,11951,2.0,3,1988,Federal Way,154.81
2014-05-09,280950.0,3.0,1.75,1390,8700,1.0,4,1912,Renton,202.12
2014-05-09,604000.0,4.0,2.5,2260,7753,2.0,3,1989,Issaquah,267.26
2014-05-09,565000.0,4.0,2.25,2470,7447,2.0,3,1984,Lake Forest Park,228.74
2014-05-09,255000.0,2.0,1.0,810,7980,1.0,1,1928,Seattle,314.81
2014-05-09,445000.0,4.0,2.0,1650,6000,1.0,5,1959,Seattle,269.7
2014-05-09,2400000.0,3.0,2.25,3000,11665,1.5,3,2001,Sammamish,800.0
2014-05-09,195000.0,2.0,1.0,720,18000,1.0,3,1950,Seattle,270.83
2014-05-09,275000.0,3.0,1.5,1390,48257,1.0,3,1922,Fall City,197.84
2014-05-09,387000.0,3.0,2.25,1445,1606,2.0,3,2003,Issaquah,267.82
2014-05-09,490000.0,2.0,1.0,1840,3300,1.5,4,1910,Seattle,266.3
2014-05-09,505000.0,3.0,2.5,2100,5824,2.0,3,1999,Snoqualmie,240.48
2014-05-09,303500.0,3.0,1.5,1060,10464,1.0,4,1973,Kirkland,286.32
2014-05-09,270000.0,3.0,1.5,1500,6337,1.0,5,1953,Seattle,180.0
2014-05-09,323000.0,4.0,2.75,1970,7213,1.0,3,1977,Renton,163.96
2014-05-09,382000.0,3.0,3.25,1410,1253,3.0,3,2005,Seattle,270.92
2014-05-09,1370000.0,4.0,2.75,3720,9450,1.0,5,1962,Bellevue,368.28
2014-05-09,280000.0,4.0,2.0,2190,14439,1.0,4,1977,Auburn,127.85
2014-05-09,260000.0,3.0,2.0,1920,8075,1.0,4,1969,Federal Way,135.42
2014-05-09,201500.0,3.0,1.0,1160,8320,1.0,4,1959,Kent,173.71
2014-05-09,1157200.0,4.0,4.25,5860,52889,2.0,4,1996,Woodinville,197.47
2014-05-09,536500.0,4.0,1.75,2000,4000,1.5,5,1926,Seattle,268.25
2014-05-09,248000.0,4.0,3.0,2163,5883,2.0,3,2006,Algona,114.66
2014-05-09,532000.0,5.0,3.0,3480,57499,1.0,4,1976,Issaquah,152.87
2014-05-09,580000.0,4.0,2.5,2840,6268,2.0,3,1998,Kenmore,204.23
2014-05-09,463000.0,2.0,1.0,1150,4400,1.0,4,1905,Seattle,402.61
2014-05-09,742500.0,4.0,2.75,3100,3773,2.0,3,1919,Seattle,239.52
2014-05-09,260000.0,3.0,2.5,1420,14850,1.0,4,1963,Kent,183.1
2014-05-09,590000.0,4.0,2.25,2430,32496,1.0,3,1993,Woodinville,242.8
2014-05-09,312000.0,4.0,2.25,1930,7452,1.0,3,1984,Kent,161.66
2014-05-09,566000.0,3.0,2.25,1660,10140,1.0,4,1980,Redmond,340.96
2014-05-09,511555.0,3.0,2.0,1400,7293,1.0,4,1963,Bellevue,365.4
2014-05-09,583000.0,4.0,2.5,2660,4000,2.0,3,2001,Redmond,219.17
2014-05-09,290000.0,4.0,2.5,2000,13300,1.0,4,1968,Auburn,145.0
2014-05-09,311100.0,4.0,2.25,2130,8078,1.0,4,1977,Renton,146.06
2014-05-09,325000.0,3.0,2.25,1352,1694,3.0,3,2007,Seattle,240.38
2014-05-09,491300.0,3.0,1.75,1750,11340,1.0,4,1987,Sammamish,280.74
2014-05-09,315000.0,5.0,1.75,2320,8100,1.0,4,1956,Burien,135.78
2014-05-09,360000.0,2.0,1.0,1420,81892,1.0,3,1956,Renton,253.52
2014-05-09,330000.0,4.0,2.5,1940,3784,2.0,3,2003,Renton,170.1
2014-05-09,481450.0,3.0,2.0,1410,4800,1.0,3,1940,Seattle,341.45
2014-05-09,234950.0,3.0,1.0,1360,9948,1.0,3,1977,Black Diamond,172.76
2014-05-09,251000.0,3.0,1.75,1220,7250,1.0,3,1962,North Bend,205.74
2014-05-09,782000.0,4.0,2.5,2830,20345,2.0,3,1979,Bellevue,276.33
2014-05-09,833000.0,4.0,2.75,3780,10308,2.0,3,1999,Sammamish,220.37
2014-05-09,542500.0,4.0,2.5,2330,14289,2.0,4,1978,Bellevue,232.83
2014-05-09,851000.0,3.0,2.5,3560,107290,2.0,3,1987,Redmond,239.04
2014-05-09,325000.0,4.0,1.5,1470,70800,1.0,3,1976,Ravensdale,221.09
2014-05-09,415000.0,4.0,2.25,3060,48787,2.0,3,1992,Ravensdale,135.62
2014-05-09,252500.0,3.0,1.0,1030,6127,1.0,3,1947,Seattle,245.15
2014-05-09,465000.0,4.0,2.5,1930,9653,1.0,4,1968,Federal Way,240.93
2014-05-09,336900.0,3.0,1.75,1780,120661,1.0,4,1979,Duvall,189.27
2014-05-09,225000.0,3.0,2.5,2000,9202,2.0,4,1992,Maple Valley,112.5
2014-05-09,270000.0,3.0,2.0,1690,9583,1.0,4,1969,Renton,159.76
2014-05-09,1702500.0,5.0,4.5,5190,23716,2.0,3,1987,Mercer Island,328.03
2014-05-09,536000.0,3.0,1.75,1300,5413,1.5,3,1925,Seattle,412.31
2014-05-09,585000.0,4.0,3.25,2400,29252,2.0,4,1982,Woodinville,243.75
2014-05-09,445000.0,2.0,2.0,1150,6634,1.0,3,1940,Seattle,386.96
2014-05-09,320000.0,4.0,2.25,2310,7490,2.0,3,1980,Renton,138.53
2014-05-09,769900.0,4.0,3.5,2730,3047,2.0,3,2006,Seattle,282.01
2014-05-09,557000.0,4.0,2.5,2840,4500,2.0,3,2012,Kenmore,196.13
2014-05-09,212000.0,2.0,1.5,1020,1525,2.0,3,2004,Seattle,207.84
2014-05-09,376000.0,3.0,2.0,1340,1384,3.0,3,2008,Seattle,280.6
2014-05-09,800000.0,4.0,3.25,3540,159430,2.0,3,2007,Carnation,225.99
2014-05-09,2238888.0,5.0,6.5,7270,130017,2.0,3,2010,Issaquah,307.96
2014-05-09,324000.0,3.0,2.25,998,904,2.0,3,2007,Seattle,324.65
2014-05-10,549900.0,5.0,2.75,3060,7015,1.0,5,1979,Seattle,179.71
2014-05-10,320000.0,3.0,2.5,2130,6969,2.0,3,2003,Maple Valley,150.23
2014-05-10,875000.0,4.0,2.0,2520,6000,1.0,3,1921,Seattle,347.22
2014-05-10,265000.0,4.0,1.0,1940,9533,1.0,3,1962,Kent,136.6
2014-05-10,394950.0,3.0,2.5,1350,1250,3.0,3,2006,Seattle,292.56
2014-05-11,842500.0,4.0,2.5,2160,5298,2.5,4,1902,Seattle,390.05
2014-05-11,368000.0,3.0,2.5,1370,1350,2.0,3,2007,Seattle,268.61
2014-05-12,1225000.0,4.0,4.5,5420,101930,1.0,3,2001,Redmond,226.01
2014-05-12,885000.0,4.0,2.5,2830,5000,2.0,3,1995,Seattle,312.72
2014-05-12,453246.0,3.0,2.5,2010,2287,2.0,3,2014,Issaquah,225.5
2014-05-12,927000.0,4.0,2.75,3300,12090,2.0,3,1953,Clyde Hill,280.91
2014-05-12,490000.0,2.0,2.5,1230,1391,2.0,3,2004,Seattle,398.37
2014-05-12,341000.0,3.0,1.5,1720,7119,1.5,4,1952,Shoreline,198.26
2014-05-12,235000.0,1.0,1.0,810,2451,1.0,5,1941,Seattle,290.12
2014-05-12,1200000.0,3.0,1.75,1560,8078,1.5,4,1928,Mercer Island,769.23
2014-05-12,560000.0,3.0,2.0,2560,216777,1.0,3,1986,Auburn,218.75
2014-05-12,900000.0,4.0,3.25,4700,38412,2.0,3,1978,Bellevue,191.49
2014-05-12,255000.0,2.0,1.0,1220,2500,1.0,3,1910,Seattle,209.02
2014-05-12,1575000.0,5.0,2.75,3650,20150,1.0,4,1975,Bellevue,431.51
2014-05-12,876650.0,3.0,3.25,2170,12508,1.5,5,1928,Mercer Island,403.99
2014-05-12,540000.0,4.0,2.25,2540,228254,1.0,3,1990,Duvall,212.6
2014-05-12,350000.0,2.0,1.0,910,4500,1.5,4,1906,Seattle,384.62
2014-05-12,750000.0,4.0,2.5,2980,4930,2.0,3,2000,Bellevue,251.68
2014-05-12,582000.0,4.0,1.75,2120,4650,1.0,3,1951,Seattle,274.53
2014-05-12,1315000.0,4.0,3.5,3460,3997,2.0,3,2004,Seattle,380.06
2014-05-12,372500.0,5.0,3.0,2480,10090,1.0,3,2004,Seattle,150.2
2014-05-12,410000.0,3.0,2.25,2200,16921,2.0,3,1987,Maple Valley,186.36
2014-05-12,360000.0,4.0,2.0,1730,5500,1.0,5,1943,Seattle,208.09
2014-05-12,1015000.0,3.0,2.5,2920,34527,1.0,4,1954,Seattle,347.6
2014-05-12,225000.0,3.0,1.0,990,8012,1.0,4,1966,Renton,227.27
2014-05-12,647000.0,4.0,2.5,3040,6887,2.0,3,1999,Sammamish,212.83
2014-05-12,950000.0,5.0,3.0,4530,258746,1.5,4,2003,Woodinville,209.71
2014-05-12,185000.0,3.0,1.5,1370,8470,1.0,4,1961,Auburn,135.04
2014-05-12,335000.0,3.0,2.5,1940,4927,2.0,3,2004,Renton,172.68
2014-05-12,210000.0,3.0,2.5,1040,2643,2.0,3,2004,Seattle,201.92
2014-05-12,522000.0,4.0,2.25,1800,8623,1.0,4,1980,Kirkland,290.0
2014-05-12,770000.0,3.0,1.75,1720,5000,1.0,3,1954,Seattle,447.67
2014-05-12,499950.0,3.0,1.0,980,6380,1.0,3,1941,Seattle,510.15
2014-05-12,751000.0,4.0,2.5,3110,6142,2.0,3,2004,Redmond,241.48
2014-05-12,330000.0,5.0,3.0,2100,7715,1.0,3,2013,Burien,157.14
2014-05-12,465000.0,3.0,1.5,2020,11358,1.0,4,1956,Kirkland,230.2
2014-05-12,850000.0,4.0,1.75,2350,11914,1.0,4,1961,Mercer Island,361.7
2014-05-12,947500.0,4.0,2.25,3290,12329,1.5,4,1968,Mercer Island,287.99
2014-05-12,302000.0,5.0,2.25,2180,7813,2.0,3,1986,Maple Valley,138.53
2014-05-12,500000.0,2.0,2.25,1290,1334,3.0,3,2007,Seattle,387.6
2014-05-12,201000.0,3.0,1.0,1460,9750,1.0,4,1969,Kent,137.67
2014-05-12,265000.0,2.0,1.0,1290,2828,2.0,3,2008,Redmond,205.43
2014-05-12,870300.0,4.0,2.5,2350,3150,1.5,4,1910,Seattle,370.34
2014-05-12,339000.0,3.0,1.0,1080,8100,1.0,4,1955,Shoreline,313.89
2014-05-12,690000.0,4.0,2.5,2670,13463,2.0,4,1989,Issaquah,258.43
2014-05-12,788000.0,4.0,3.25,3680,5759,2.0,3,2003,Issaquah,214.13
2014-05-12,315275.0,3.0,1.75,1440,8040,1.0,3,1951,Seattle,218.94
2014-05-12,505000.0,4.0,1.75,1940,4800,1.0,5,1922,Seattle,260.31
2014-05-12,368000.0,3.0,1.0,1280,9898,1.0,3,1968,Woodinville,287.5
2014-05-12,947500.0,3.0,2.75,2980,27144,1.5,5,1917,Burien,317.95
2014-05-12,156000.0,3.0,1.0,970,8580,1.0,3,1959,Federal Way,160.82
2014-05-12,610000.0,4.0,3.0,2110,5000,1.5,4,1930,Seattle,289.1
2014-05-12,420000.0,2.0,2.5,1480,1369,3.0,3,2009,Redmond,283.78
2014-05-12,192000.0,2.0,1.0,700,10540,1.0,3,1953,Normandy Park,274.29
2014-05-12,910000.0,3.0,2.0,2700,6120,1.0,4,1962,Seattle,337.04
2014-05-12,1300000.0,4.0,3.25,2330,9687,2.0,3,1918,Seattle,557.94
2014-05-12,1346400.0,5.0,1.75,3380,20021,1.0,4,1963,Clyde Hill,398.34
2014-05-12,840000.0,4.0,2.75,2600,2750,1.5,3,1936,Seattle,323.08
2014-05-12,300000.0,2.0,1.75,1360,8100,1.0,3,1975,Seattle,220.59
2014-05-12,505000.0,4.0,2.5,2780,6369,1.0,3,1978,Kirkland,181.65
2014-05-12,110000.0,3.0,1.0,1250,53143,1.0,5,1945,Maple Valley,88.0
2014-05-12,746000.0,3.0,2.5,2620,8950,2.0,3,1992,Bellevue,284.73
2014-05-12,211000.0,3.0,1.5,1350,7620,1.0,5,1941,Burien,156.3
2014-05-12,675000.0,4.0,3.0,2400,3340,1.0,4,1964,Seattle,281.25
2014-05-12,734200.0,4.0,2.5,2760,5000,1.5,5,1928,Seattle,266.01
2014-05-12,1225000.0,4.0,2.25,3070,16028,1.0,3,1976,Mercer Island,399.02
2014-05-12,615000.0,2.0,1.75,2040,28593,1.5,4,1919,Vashon,301.47
2014-05-12,630000.0,4.0,2.0,1770,6000,2.0,5,1911,Seattle,355.93
2014-05-12,1264000.0,4.0,3.75,3490,9170,2.0,3,2012,Bellevue,362.18
2014-05-12,301500.0,2.0,1.5,830,1333,2.0,3,2005,Seattle,363.25
2014-05-12,369000.0,2.0,2.5,980,895,2.0,3,2009,Seattle,376.53
2014-05-12,635000.0,3.0,2.5,1570,1433,3.0,3,2010,Seattle,404.46
2014-05-12,1033888.0,4.0,3.25,3270,5187,2.0,3,2014,Redmond,316.17
2014-05-12,383000.0,4.0,2.5,2160,6223,2.0,3,2010,Maple Valley,177.31
2014-05-12,1050000.0,4.0,3.75,3280,11000,2.0,3,2008,Kirkland,320.12
2014-05-13,455000.0,4.0,2.5,3360,7685,2.0,3,2001,Renton,135.42
2014-05-13,819900.0,5.0,2.75,3150,7119,2.0,3,2013,Redmond,260.29
2014-05-13,625000.0,3.0,3.5,1810,1846,2.0,4,2009,Seattle,345.3
2014-05-13,651000.0,4.0,2.5,2740,7140,2.0,3,1993,Sammamish,237.59
2014-05-13,480000.0,5.0,4.75,3830,35000,1.0,3,1976,Woodinville,125.33
2014-05-13,757000.0,3.0,3.25,3190,5283,2.0,3,2007,Issaquah,237.3
2014-05-13,460000.0,3.0,2.25,2350,10450,1.0,3,1977,Kenmore,195.74
2014-05-13,267345.0,4.0,2.25,2510,8165,1.0,4,1972,Federal Way,106.51
2014-05-13,530000.0,2.0,2.0,1680,4950,1.0,3,2006,Redmond,315.48
2014-05-13,449500.0,3.0,2.0,1770,6610,1.0,4,1954,Shoreline,253.95
2014-05-13,289000.0,3.0,1.0,1090,7315,1.0,5,1981,Renton,265.14
2014-05-13,373000.0,5.0,2.5,3001,5710,2.0,3,2006,Kent,124.29
2014-05-13,525000.0,5.0,3.0,2450,4591,2.0,3,1994,Seattle,214.29
2014-05-13,777000.0,3.0,3.25,3610,59677,2.0,3,2003,Issaquah,215.24
2014-05-13,550000.0,4.0,2.0,2250,7500,1.0,5,1956,Bellevue,244.44
2014-05-13,523000.0,3.0,1.5,1240,7735,1.0,4,1957,Bellevue,421.77
2014-05-13,628000.0,4.0,2.0,2260,6000,1.0,3,1958,Seattle,277.88
2014-05-13,581000.0,4.0,1.75,2090,8164,1.0,4,1963,Redmond,277.99
2014-05-13,245000.0,5.0,1.75,2020,7902,1.0,3,1962,Seattle,121.29
2014-05-13,415000.0,3.0,1.75,1960,5000,1.0,5,1911,Seattle,211.73
2014-05-13,1895000.0,5.0,2.25,3120,16672,2.0,4,1969,Yarrow Point,607.37
2014-05-13,225000.0,3.0,1.5,1250,7500,1.0,3,1967,Kent,180.0
2014-05-13,287000.0,3.0,2.25,1490,9600,1.0,4,1987,Duvall,192.62
2014-05-13,799200.0,6.0,3.0,2890,2370,2.5,3,1906,Seattle,276.54
2014-05-13,239950.0,3.0,1.0,1900,33888,1.5,4,1942,Auburn,126.29
2014-05-13,591000.0,3.0,1.75,1680,2400,1.0,5,1922,Seattle,351.79
2014-05-13,700000.0,3.0,2.5,2030,8398,2.0,4,1975,Bellevue,344.83
2014-05-13,475000.0,4.0,2.5,3740,8700,1.0,3,2004,Renton,127.01
2014-05-13,575000.0,3.0,1.75,1580,11750,1.0,4,1951,Seattle,363.92
2014-05-13,771000.0,3.0,2.25,1780,6120,1.5,4,1927,Seattle,433.15
2014-05-13,155000.0,2.0,1.0,910,6232,1.0,3,1943,Seattle,170.33
2014-05-13,550000.0,7.0,4.0,3440,8100,2.0,3,1970,Seattle,159.88
2014-05-13,645000.0,3.0,2.5,1740,13750,2.0,4,1975,Bellevue,370.69
2014-05-13,464000.0,5.0,2.5,3400,8970,1.0,4,1959,Shoreline,136.47
2014-05-13,1050000.0,4.0,3.25,4400,16625,2.0,3,2003,Sammamish,238.64
2014-05-13,350000.0,3.0,2.5,2010,14298,2.0,3,1977,Vashon,174.13
2014-05-13,591000.0,4.0,2.25,2710,38180,2.0,4,1977,Woodinville,218.08
2014-05-13,2555000.0,4.0,2.5,5300,26211,2.0,2,1923,Seattle,482.08
2014-05-13,717000.0,3.0,1.5,1310,3880,1.0,3,1956,Seattle,547.33
2014-05-13,225000.0,4.0,1.5,1950,12559,1.5,3,1939,SeaTac,115.38
2014-05-13,225000.0,3.0,1.0,1040,6535,1.0,3,1947,Seattle,216.35
2014-05-13,345000.0,3.0,1.75,1090,7200,1.0,3,1968,Kirkland,316.51
2014-05-13,230000.0,2.0,0.75,650,5360,1.0,4,1931,Seattle,353.85
2014-05-13,385000.0,3.0,2.0,1480,6600,1.0,3,1943,Seattle,260.14
2014-05-13,90000.0,2.0,1.0,790,2640,1.0,3,1973,Kirkland,113.92
2014-05-13,860000.0,4.0,2.5,3560,11119,1.0,3,1986,Bellevue,241.57
2014-05-13,675000.0,4.0,2.5,3000,5548,2.0,3,2006,Newcastle,225.0
2014-05-13,975000.0,4.0,2.5,3490,7494,2.0,3,2000,Bellevue,279.37
2014-05-13,780000.0,3.0,1.75,2340,10495,1.0,4,1967,Mercer Island,333.33
2014-05-13,370000.0,3.0,1.75,1650,8254,1.0,5,1951,Shoreline,224.24
2014-05-13,665000.0,3.0,2.0,1940,5820,1.5,5,1944,Seattle,342.78
2014-05-13,675000.0,5.0,3.0,3410,9600,1.0,4,1968,Redmond,197.95
2014-05-13,620000.0,3.0,1.0,1710,4050,1.5,3,1909,Seattle,362.57
2014-05-13,1105000.0,4.0,1.5,2740,4000,2.0,5,1905,Seattle,403.28
2014-05-13,450000.0,3.0,2.75,1250,892,2.0,3,2010,Seattle,360.0
2014-05-13,450000.0,3.0,2.25,2450,42180,1.0,4,1978,Covington,183.67
2014-05-13,530000.0,3.0,1.75,1690,8190,1.0,4,1958,Bellevue,313.61
2014-05-13,635000.0,4.0,1.75,1950,13320,1.0,4,1969,Bellevue,325.64
2014-05-13,580000.0,5.0,2.0,2290,7125,1.0,3,1964,Bellevue,253.28
2014-05-13,1550000.0,5.0,3.25,3370,17458,1.0,5,1982,Mercer Island,459.94
2014-05-13,285000.0,3.0,1.0,1090,8640,1.0,4,1973,Burien,261.47
2014-05-13,375000.0,3.0,1.0,1190,9486,1.0,4,1953,Normandy Park,315.13
2014-05-13,1400000.0,5.0,4.25,3530,7924,2.0,3,2001,Mercer Island,396.6
2014-05-13,560000.0,3.0,1.0,1440,5000,2.0,3,1910,Seattle,388.89
2014-05-13,405000.0,4.0,1.75,2180,13529,1.0,3,1956,Lake Forest Park,185.78
2014-05-13,413000.0,4.0,1.0,1410,6000,1.0,3,1925,Seattle,292.91
2014-05-13,287600.0,3.0,2.5,1950,8251,2.0,3,1990,Auburn,147.49
2014-05-13,1680000.0,5.0,3.25,4860,23723,2.0,4,1989,Mercer Island,345.68
2014-05-13,225000.0,3.0,1.0,1660,7210,1.0,3,1963,Auburn,135.54
2014-05-13,319000.0,3.0,1.0,1390,12823,1.0,4,1968,Woodinville,229.5
2014-05-13,322500.0,3.0,2.0,1350,14200,1.0,3,1989,Duvall,238.89
2014-05-13,570000.0,3.0,2.0,1530,5401,1.0,4,1937,Seattle,372.55
2014-05-13,465000.0,3.0,1.5,1270,5112,1.0,3,1950,Seattle,366.14
2014-05-13,435000.0,4.0,2.25,2140,6355,2.0,3,2002,Snoqualmie,203.27
2014-05-13,502000.0,4.0,2.5,2040,5616,2.0,3,2012,Kenmore,246.08
2014-05-13,525000.0,3.0,3.5,2876,5086,2.0,3,2007,Woodinville,182.55
2014-05-13,525000.0,3.0,2.5,1580,1161,2.0,3,2008,Seattle,332.28
2014-05-13,660000.0,4.0,3.5,3400,5196,2.0,3,2012,Snoqualmie,194.12
2014-05-13,870000.0,4.0,2.5,3520,6773,2.5,3,2006,Seattle,247.16
2014-05-13,650000.0,4.0,2.5,2210,4861,2.0,3,2013,Seattle,294.12
2014-05-13,505000.0,4.0,2.5,2790,5602,2.0,3,2009,Renton,181.0
2014-05-13,330000.0,3.0,2.5,1450,5008,1.0,3,2007,Seattle,227.59
2014-05-14,385000.0,4.0,1.75,1620,4980,1.0,4,1947,Seattle,237.65
